Id,Mosquito,Xcoord,Ycoord,Neighbors,Members
root.buildings[678]( parameter = 0.0, capacityOfMosquitoes = 29.0 ), 555847.356427201, 1827358.876324039, 0, 3
root.buildings[679]( parameter = 0.0, capacityOfMosquitoes = 124.0 ), 556246.6073603305, 1824957.6107107108, 1, 5
root.buildings[680]( parameter = 0.0, capacityOfMosquitoes = 53.0 ), 556109.2715808509, 1825139.5652081817, 0, 4
root.buildings[681]( parameter = 0.0, capacityOfMosquitoes = 8.0 ), 555348.030138804, 1824350.1338001422, 1, 3
root.buildings[682]( parameter = 0.0, capacityOfMosquitoes = 41.0 ), 555485.558853313, 1825471.0963791679, 0, 3
root.buildings[683]( parameter = 0.0, capacityOfMosquitoes = 18.0 ), 554370.6795850028, 1824472.0373436476, 0, 3
root.buildings[684]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554585.9834739157, 1825424.477113592, 0, 3
root.buildings[685]( parameter = 0.0, capacityOfMosquitoes = 37.0 ), 556363.4697893318, 1825621.5127686423, 0, 2
root.buildings[686]( parameter = 0.0, capacityOfMosquitoes = 7.0 ), 554492.7404035472, 1824968.3256592567, 0, 2
root.buildings[687]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 555213.6387075405, 1824460.1430920814, 0, 6
root.buildings[688]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 555932.024078217, 1826289.391842754, 0, 4
root.buildings[689]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554500.4382502781, 1825638.5862773955, 0, 6
root.buildings[690]( parameter = 0.0, capacityOfMosquitoes = 28.0 ), 556413.2070549091, 1824721.026360954, 0, 3
root.buildings[691]( parameter = 0.0, capacityOfMosquitoes = 61.0 ), 556184.2489045123, 1826835.1843617947, 0, 2
root.buildings[692]( parameter = 0.0, capacityOfMosquitoes = 45.0 ), 555778.32798384, 1827704.547016763, 0, 2
root.buildings[693]( parameter = 0.0, capacityOfMosquitoes = 16.0 ), 555645.0671197356, 1827866.5310519976, 0, 3
root.buildings[694]( parameter = 0.0, capacityOfMosquitoes = 11.0 ), 556346.8987487553, 1827279.3782898905, 0, 2
root.buildings[695]( parameter = 0.0, capacityOfMosquitoes = 109.0 ), 555506.2793442544, 1827819.3842385923, 0, 2
root.buildings[696]( parameter = 0.0, capacityOfMosquitoes = 11.0 ), 555951.4492833909, 1827447.6652484871, 0, 5
root.buildings[697]( parameter = 0.0, capacityOfMosquitoes = 74.0 ), 556094.816923661, 1827906.296915772, 1, 3
root.buildings[698]( parameter = 0.0, capacityOfMosquitoes = 68.0 ), 554971.7446053197, 1824782.589370202, 0, 3
root.buildings[699]( parameter = 0.0, capacityOfMosquitoes = 105.0 ), 555553.8666706415, 1826600.928327977, 0, 2
root.buildings[700]( parameter = 0.0, capacityOfMosquitoes = 178.0 ), 555650.788991855, 1824809.64620766, 0, 2
root.buildings[701]( parameter = 0.0, capacityOfMosquitoes = 61.0 ), 555705.7372582, 1826166.357632028, 0, 4
root.buildings[702]( parameter = 0.0, capacityOfMosquitoes = 38.0 ), 554226.5461511116, 1826325.210376946, 0, 2
root.buildings[703]( parameter = 0.0, capacityOfMosquitoes = 7.0 ), 556078.166382879, 1825799.0851161615, 0, 3
root.buildings[704]( parameter = 0.0, capacityOfMosquitoes = 9.0 ), 554304.0923207331, 1826542.633998575, 0, 5
root.buildings[705]( parameter = 0.0, capacityOfMosquitoes = 18.0 ), 556002.089432127, 1827511.7663453785, 0, 6
root.buildings[706]( parameter = 0.0, capacityOfMosquitoes = 8.0 ), 555133.8085277514, 1825031.14513351, 1, 3
root.buildings[707]( parameter = 0.0, capacityOfMosquitoes = 31.0 ), 555730.2335574043, 1827516.7611846367, 0, 3
root.buildings[708]( parameter = 0.0, capacityOfMosquitoes = 31.0 ), 556578.5513587717, 1827410.153213865, 0, 2
root.buildings[709]( parameter = 0.0, capacityOfMosquitoes = 60.0 ), 555784.5603176786, 1824879.450593608, 1, 7
root.buildings[710]( parameter = 0.0, capacityOfMosquitoes = 42.0 ), 555361.663452207, 1827122.225315709, 0, 4
root.buildings[711]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 556097.2158760297, 1826763.6145589417, 0, 2
root.buildings[712]( parameter = 0.0, capacityOfMosquitoes = 37.0 ), 554990.0470562984, 1827520.136845866, 0, 6
root.buildings[713]( parameter = 0.0, capacityOfMosquitoes = 14.0 ), 555288.0574808402, 1825315.7669805677, 1, 2
root.buildings[714]( parameter = 0.0, capacityOfMosquitoes = 36.0 ), 554520.7074843687, 1824618.1138469982, 0, 5
root.buildings[715]( parameter = 0.0, capacityOfMosquitoes = 1.0 ), 555184.870703339, 1827516.7786838408, 0, 2
root.buildings[716]( parameter = 0.0, capacityOfMosquitoes = 17.0 ), 555352.0565774802, 1825950.4422672554, 0, 2
root.buildings[717]( parameter = 0.0, capacityOfMosquitoes = 26.0 ), 555335.3052513289, 1826815.1685662437, 1, 2
root.buildings[718]( parameter = 0.0, capacityOfMosquitoes = 67.0 ), 555798.1810682354, 1824688.2340088442, 0, 3
root.buildings[719]( parameter = 0.0, capacityOfMosquitoes = 25.0 ), 556006.9926923638, 1826709.041716607, 0, 3
root.buildings[720]( parameter = 0.0, capacityOfMosquitoes = 70.0 ), 555644.1698505656, 1827345.335307451, 0, 4
root.buildings[721]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 555700.8643444146, 1827444.4059604022, 1, 5
root.buildings[722]( parameter = 0.0, capacityOfMosquitoes = 91.0 ), 554287.197991077, 1826751.2422076866, 0, 3
root.buildings[723]( parameter = 0.0, capacityOfMosquitoes = 77.0 ), 555142.2478860127, 1827594.7849708728, 0, 3
root.buildings[724]( parameter = 0.0, capacityOfMosquitoes = 22.0 ), 554935.6882055433, 1824554.245072809, 0, 3
root.buildings[725]( parameter = 0.0, capacityOfMosquitoes = 95.0 ), 556400.3763165477, 1826365.4128364746, 1, 5
root.buildings[726]( parameter = 0.0, capacityOfMosquitoes = 38.0 ), 554380.5637579538, 1827848.1818497805, 1, 3
root.buildings[727]( parameter = 0.0, capacityOfMosquitoes = 7.0 ), 555931.0226080454, 1827702.0492412632, 1, 3
root.buildings[728]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554209.9048814338, 1824900.7295181483, 2, 6
root.buildings[729]( parameter = 0.0, capacityOfMosquitoes = 19.0 ), 556554.4237126547, 1825985.8996973382, 1, 7
root.buildings[730]( parameter = 0.0, capacityOfMosquitoes = 49.0 ), 554686.3962865022, 1824632.5608719278, 0, 2
root.buildings[731]( parameter = 0.0, capacityOfMosquitoes = 7.0 ), 556074.0252883777, 1825436.7757917915, 0, 3
root.buildings[732]( parameter = 0.0, capacityOfMosquitoes = 9.0 ), 554343.0013561897, 1826600.417265238, 0, 3
root.buildings[733]( parameter = 0.0, capacityOfMosquitoes = 29.0 ), 554527.5950990085, 1826649.1072366955, 0, 4
root.buildings[734]( parameter = 0.0, capacityOfMosquitoes = 34.0 ), 555062.8545358856, 1825403.3711866762, 0, 2
root.buildings[735]( parameter = 0.0, capacityOfMosquitoes = 15.0 ), 556034.476970876, 1827915.9648611979, 0, 3
root.buildings[736]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554342.9863755795, 1824389.3299230868, 0, 2
root.buildings[737]( parameter = 0.0, capacityOfMosquitoes = 71.0 ), 555954.6064405515, 1826210.0940230212, 0, 3
root.buildings[738]( parameter = 0.0, capacityOfMosquitoes = 19.0 ), 554497.7653918365, 1826280.608750313, 3, 3
root.buildings[739]( parameter = 0.0, capacityOfMosquitoes = 15.0 ), 556562.8394641621, 1825559.25336806, 0, 3
root.buildings[740]( parameter = 0.0, capacityOfMosquitoes = 62.0 ), 556187.5240757253, 1826588.4157111896, 0, 5
root.buildings[741]( parameter = 0.0, capacityOfMosquitoes = 3.0 ), 554226.162711476, 1824479.9244605396, 0, 3
root.buildings[742]( parameter = 0.0, capacityOfMosquitoes = 35.0 ), 555416.25283323, 1826316.406003485, 0, 2
root.buildings[743]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554361.4518438167, 1824965.389384883, 0, 3
root.buildings[744]( parameter = 0.0, capacityOfMosquitoes = 16.0 ), 554830.0073395915, 1825761.9007684211, 0, 2
root.buildings[745]( parameter = 0.0, capacityOfMosquitoes = 46.0 ), 555070.0810662702, 1824775.0931860653, 1, 4
root.buildings[746]( parameter = 0.0, capacityOfMosquitoes = 35.0 ), 556127.9433792356, 1824715.991524534, 0, 5
root.buildings[747]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 556421.2017326803, 1826592.512365252, 0, 5
root.buildings[748]( parameter = 0.0, capacityOfMosquitoes = 9.0 ), 554453.6004284263, 1825936.9881249429, 1, 3
root.buildings[749]( parameter = 0.0, capacityOfMosquitoes = 12.0 ), 555815.3171186588, 1825479.8562123256, 1, 3
root.buildings[750]( parameter = 0.0, capacityOfMosquitoes = 13.0 ), 556192.5479815651, 1825875.3223341166, 0, 2
root.buildings[751]( parameter = 0.0, capacityOfMosquitoes = 53.0 ), 555252.0671795377, 1825887.9220588596, 2, 4
root.buildings[752]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 555000.7086994598, 1825974.412762591, 0, 2
root.buildings[753]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 555053.4952575492, 1826368.1793184688, 1, 7
root.buildings[754]( parameter = 0.0, capacityOfMosquitoes = 38.0 ), 554544.0406402657, 1825726.5037501622, 1, 3
root.buildings[755]( parameter = 0.0, capacityOfMosquitoes = 54.0 ), 554429.2139168691, 1826936.323218843, 2, 5
root.buildings[756]( parameter = 0.0, capacityOfMosquitoes = 52.0 ), 555387.4074657321, 1826837.0440361814, 0, 4
root.buildings[757]( parameter = 0.0, capacityOfMosquitoes = 77.0 ), 555726.1680372095, 1827460.4499647885, 3, 2
root.buildings[758]( parameter = 0.0, capacityOfMosquitoes = 39.0 ), 554639.4811453021, 1827592.9353833145, 1, 4
root.buildings[759]( parameter = 0.0, capacityOfMosquitoes = 36.0 ), 555962.5706634261, 1827730.4661816396, 0, 3
root.buildings[760]( parameter = 0.0, capacityOfMosquitoes = 42.0 ), 555354.840316336, 1825490.8168561014, 0, 2
root.buildings[761]( parameter = 0.0, capacityOfMosquitoes = 105.0 ), 556230.3433520622, 1827895.9177152186, 2, 2
root.buildings[762]( parameter = 0.0, capacityOfMosquitoes = 34.0 ), 554298.1393618381, 1826417.5189934769, 0, 3
root.buildings[763]( parameter = 0.0, capacityOfMosquitoes = 4.0 ), 555917.7740398761, 1826492.909250236, 1, 2
root.buildings[764]( parameter = 0.0, capacityOfMosquitoes = 8.0 ), 556454.9597086445, 1827490.7944536917, 0, 3
root.buildings[765]( parameter = 0.0, capacityOfMosquitoes = 115.0 ), 554410.5020795924, 1824913.3355520056, 0, 2
root.buildings[766]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 555214.5293990644, 1827794.522802675, 0, 6
root.buildings[767]( parameter = 0.0, capacityOfMosquitoes = 61.0 ), 554913.3631893386, 1824663.0526208396, 0, 5
root.buildings[768]( parameter = 0.0, capacityOfMosquitoes = 33.0 ), 555061.7565913642, 1827809.5704102716, 0, 3
root.buildings[769]( parameter = 0.0, capacityOfMosquitoes = 98.0 ), 555225.3456009564, 1825435.315871749, 0, 6
root.buildings[770]( parameter = 0.0, capacityOfMosquitoes = 33.0 ), 555204.9653631686, 1824528.5597385485, 0, 4
root.buildings[771]( parameter = 0.0, capacityOfMosquitoes = 26.0 ), 555091.5959729184, 1825884.5484121973, 0, 2
root.buildings[772]( parameter = 0.0, capacityOfMosquitoes = 101.0 ), 554459.6461363911, 1827847.7841222875, 0, 2
root.buildings[773]( parameter = 0.0, capacityOfMosquitoes = 17.0 ), 554488.4867710634, 1827721.519117439, 0, 3
root.buildings[774]( parameter = 0.0, capacityOfMosquitoes = 14.0 ), 554329.046446427, 1826283.049954153, 0, 3
root.buildings[775]( parameter = 0.0, capacityOfMosquitoes = 35.0 ), 555252.2699218104, 1826435.807581628, 0, 3
root.buildings[776]( parameter = 0.0, capacityOfMosquitoes = 4.0 ), 555874.2888895398, 1824532.8343700033, 0, 2
root.buildings[777]( parameter = 0.0, capacityOfMosquitoes = 39.0 ), 555707.8220431674, 1828050.5875562367, 0, 2
root.buildings[778]( parameter = 0.0, capacityOfMosquitoes = 50.0 ), 554569.9497704968, 1825673.3590839524, 0, 3
root.buildings[779]( parameter = 0.0, capacityOfMosquitoes = 63.0 ), 554618.994306974, 1825511.229825351, 1, 5
root.buildings[780]( parameter = 0.0, capacityOfMosquitoes = 101.0 ), 555066.3934855834, 1825557.4194231983, 0, 3
root.buildings[781]( parameter = 0.0, capacityOfMosquitoes = 100.0 ), 554204.5139644932, 1827472.7821071532, 1, 2
root.buildings[782]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 555812.978971972, 1825024.7110161146, 0, 3
root.buildings[783]( parameter = 0.0, capacityOfMosquitoes = 97.0 ), 555006.3832782642, 1824641.7173584718, 1, 3
root.buildings[784]( parameter = 0.0, capacityOfMosquitoes = 41.0 ), 555922.6433779334, 1827708.3759309188, 1, 5
root.buildings[785]( parameter = 0.0, capacityOfMosquitoes = 85.0 ), 555679.540521531, 1825604.272403167, 0, 7
root.buildings[786]( parameter = 0.0, capacityOfMosquitoes = 29.0 ), 556255.5830860973, 1827985.9892982487, 0, 3
root.buildings[787]( parameter = 0.0, capacityOfMosquitoes = 11.0 ), 554636.4120175276, 1827751.8925554743, 0, 3
root.buildings[788]( parameter = 0.0, capacityOfMosquitoes = 128.0 ), 556585.9601366507, 1824521.9796002354, 0, 3
root.buildings[789]( parameter = 0.0, capacityOfMosquitoes = 4.0 ), 556420.7691371064, 1827739.3392126465, 2, 3
root.buildings[790]( parameter = 0.0, capacityOfMosquitoes = 32.0 ), 555539.6791502131, 1827046.727188113, 0, 3
root.buildings[791]( parameter = 0.0, capacityOfMosquitoes = 27.0 ), 554512.702834946, 1826230.6621811555, 0, 2
root.buildings[792]( parameter = 0.0, capacityOfMosquitoes = 16.0 ), 556270.9705678757, 1826295.2006832452, 1, 2
root.buildings[793]( parameter = 0.0, capacityOfMosquitoes = 73.0 ), 554881.5572664798, 1825504.719706876, 0, 2
root.buildings[794]( parameter = 0.0, capacityOfMosquitoes = 95.0 ), 555649.4827638717, 1825281.9743383718, 1, 3
root.buildings[795]( parameter = 0.0, capacityOfMosquitoes = 38.0 ), 555502.2268485416, 1827598.921482433, 0, 2
root.buildings[796]( parameter = 0.0, capacityOfMosquitoes = 35.0 ), 554248.9412767224, 1826288.740237896, 0, 3
root.buildings[797]( parameter = 0.0, capacityOfMosquitoes = 9.0 ), 555768.799145071, 1828092.6062862782, 1, 2
root.buildings[798]( parameter = 0.0, capacityOfMosquitoes = 76.0 ), 555539.5143677942, 1825933.101329791, 0, 2
root.buildings[799]( parameter = 0.0, capacityOfMosquitoes = 4.0 ), 554208.48292687, 1824370.5466327642, 1, 3
root.buildings[800]( parameter = 0.0, capacityOfMosquitoes = 14.0 ), 555212.5613714957, 1825188.8949377767, 1, 2
root.buildings[801]( parameter = 0.0, capacityOfMosquitoes = 43.0 ), 556158.978896307, 1827774.690856044, 0, 2
root.buildings[802]( parameter = 0.0, capacityOfMosquitoes = 80.0 ), 555101.9418100952, 1825282.717445512, 1, 4
root.buildings[803]( parameter = 0.0, capacityOfMosquitoes = 25.0 ), 556173.7480505437, 1827264.7413824843, 0, 3
root.buildings[804]( parameter = 0.0, capacityOfMosquitoes = 32.0 ), 556015.4049621308, 1824769.0008543078, 0, 3
root.buildings[805]( parameter = 0.0, capacityOfMosquitoes = 12.0 ), 554509.3558627758, 1827019.9681791894, 1, 2
root.buildings[806]( parameter = 0.0, capacityOfMosquitoes = 9.0 ), 554531.588539744, 1826553.1939055673, 0, 3
root.buildings[807]( parameter = 0.0, capacityOfMosquitoes = 1.0 ), 555279.0982135735, 1827997.1932137487, 0, 4
root.buildings[808]( parameter = 0.0, capacityOfMosquitoes = 5.0 ), 554399.1433772681, 1826591.9460013052, 0, 3
root.buildings[809]( parameter = 0.0, capacityOfMosquitoes = 18.0 ), 554634.2304109843, 1824940.1637205274, 0, 2
root.buildings[810]( parameter = 0.0, capacityOfMosquitoes = 7.0 ), 555852.6539005177, 1827306.2153292745, 1, 5
root.buildings[811]( parameter = 0.0, capacityOfMosquitoes = 32.0 ), 554944.282267071, 1827814.8704593119, 0, 2
root.buildings[812]( parameter = 0.0, capacityOfMosquitoes = 6.0 ), 555485.0436811419, 1825719.9118631817, 0, 2
root.buildings[813]( parameter = 0.0, capacityOfMosquitoes = 50.0 ), 556379.6848014164, 1826425.9524399284, 0, 4
root.buildings[814]( parameter = 0.0, capacityOfMosquitoes = 28.0 ), 554584.2061165579, 1824834.38635061, 1, 2
root.buildings[815]( parameter = 0.0, capacityOfMosquitoes = 105.0 ), 554436.7531827748, 1825837.41223615, 0, 2
root.buildings[816]( parameter = 0.0, capacityOfMosquitoes = 4.0 ), 555418.7157736436, 1826836.246248135, 0, 7
root.buildings[817]( parameter = 0.0, capacityOfMosquitoes = 114.0 ), 555233.278326703, 1826961.5494204478, 0, 3
root.buildings[818]( parameter = 0.0, capacityOfMosquitoes = 25.0 ), 555545.0028040942, 1826131.6045178396, 0, 3
root.buildings[819]( parameter = 0.0, capacityOfMosquitoes = 59.0 ), 555032.2503447281, 1827677.6896998214, 0, 2
root.buildings[820]( parameter = 0.0, capacityOfMosquitoes = 40.0 ), 556044.1123202165, 1826148.1170047782, 0, 2
root.buildings[821]( parameter = 0.0, capacityOfMosquitoes = 28.0 ), 556232.1886620263, 1825140.7032303147, 0, 3
root.buildings[822]( parameter = 0.0, capacityOfMosquitoes = 97.0 ), 556302.7737225242, 1827033.790288717, 1, 2
root.buildings[823]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 556243.2945872273, 1827105.0590852448, 0, 2
root.buildings[824]( parameter = 0.0, capacityOfMosquitoes = 60.0 ), 555150.63683204, 1826865.284122384, 1, 2
root.buildings[825]( parameter = 0.0, capacityOfMosquitoes = 117.0 ), 555412.4946829554, 1825152.6587999773, 0, 3
root.buildings[826]( parameter = 0.0, capacityOfMosquitoes = 59.0 ), 554350.5104858596, 1826260.6066392097, 0, 2
root.buildings[827]( parameter = 0.0, capacityOfMosquitoes = 28.0 ), 556289.8526508488, 1824697.7727360025, 1, 5
root.buildings[828]( parameter = 0.0, capacityOfMosquitoes = 6.0 ), 554216.3794241633, 1826268.3702285597, 1, 4
root.buildings[829]( parameter = 0.0, capacityOfMosquitoes = 1.0 ), 556003.088353128, 1827730.647046629, 0, 4
root.buildings[830]( parameter = 0.0, capacityOfMosquitoes = 91.0 ), 554360.7349515886, 1826839.2940284214, 0, 7
root.buildings[831]( parameter = 0.0, capacityOfMosquitoes = 55.0 ), 554227.1395958913, 1826211.5676260618, 0, 2
root.buildings[832]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 556110.0591487461, 1825192.5028894371, 0, 3
root.buildings[833]( parameter = 0.0, capacityOfMosquitoes = 37.0 ), 554248.6812458326, 1826147.0847421326, 0, 4
root.buildings[834]( parameter = 0.0, capacityOfMosquitoes = 51.0 ), 556352.8637304243, 1825200.3047653202, 1, 3
root.buildings[835]( parameter = 0.0, capacityOfMosquitoes = 106.0 ), 556141.3353927023, 1826932.4986908508, 0, 2
root.buildings[836]( parameter = 0.0, capacityOfMosquitoes = 6.0 ), 555736.2928022838, 1826241.9008118024, 0, 2
root.buildings[837]( parameter = 0.0, capacityOfMosquitoes = 78.0 ), 555683.8350347645, 1827591.3195744068, 0, 2
root.buildings[838]( parameter = 0.0, capacityOfMosquitoes = 33.0 ), 555498.1660256232, 1826443.4907568868, 0, 5
root.buildings[839]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 556359.168634849, 1828002.1849726157, 0, 4
root.buildings[840]( parameter = 0.0, capacityOfMosquitoes = 45.0 ), 555235.8043925688, 1827571.0349039354, 0, 2
root.buildings[841]( parameter = 0.0, capacityOfMosquitoes = 50.0 ), 555060.6297507854, 1826244.8522796917, 1, 2
root.buildings[842]( parameter = 0.0, capacityOfMosquitoes = 34.0 ), 555873.0102495815, 1827734.3098998268, 0, 2
root.buildings[843]( parameter = 0.0, capacityOfMosquitoes = 22.0 ), 554359.4593650006, 1825246.3080004742, 0, 4
root.buildings[844]( parameter = 0.0, capacityOfMosquitoes = 54.0 ), 555355.3119196665, 1825338.028634191, 0, 3
root.buildings[845]( parameter = 0.0, capacityOfMosquitoes = 19.0 ), 555898.0334088338, 1826644.9495020264, 1, 3
root.buildings[846]( parameter = 0.0, capacityOfMosquitoes = 35.0 ), 554395.4864154948, 1825609.3635298957, 0, 2
root.buildings[847]( parameter = 0.0, capacityOfMosquitoes = 70.0 ), 556411.6617779963, 1824471.8820471826, 0, 3
root.buildings[848]( parameter = 0.0, capacityOfMosquitoes = 18.0 ), 555228.8077860775, 1825125.5377495142, 0, 3
root.buildings[849]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 556019.2174272102, 1824963.6878363367, 0, 3
root.buildings[850]( parameter = 0.0, capacityOfMosquitoes = 33.0 ), 554813.2984052515, 1825156.2162388882, 0, 3
root.buildings[851]( parameter = 0.0, capacityOfMosquitoes = 84.0 ), 554469.5322792879, 1825815.8775318936, 0, 3
root.buildings[852]( parameter = 0.0, capacityOfMosquitoes = 126.0 ), 555112.4350347592, 1826941.068816502, 1, 2
root.buildings[853]( parameter = 0.0, capacityOfMosquitoes = 38.0 ), 555928.6330229313, 1825972.2346103087, 0, 3
root.buildings[854]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 556252.4337292067, 1825051.1771273778, 0, 2
root.buildings[855]( parameter = 0.0, capacityOfMosquitoes = 122.0 ), 554660.16290811, 1827236.850119215, 0, 3
root.buildings[856]( parameter = 0.0, capacityOfMosquitoes = 204.0 ), 555831.0863413784, 1826378.6046503554, 0, 2
root.buildings[857]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 555342.9694920944, 1825871.7546379007, 0, 8
root.buildings[858]( parameter = 0.0, capacityOfMosquitoes = 60.0 ), 555827.5283708926, 1826082.94044423, 0, 4
root.buildings[859]( parameter = 0.0, capacityOfMosquitoes = 72.0 ), 555176.7788314881, 1825441.3608080712, 1, 3
root.buildings[860]( parameter = 0.0, capacityOfMosquitoes = 65.0 ), 555718.3573217844, 1827225.933406299, 0, 3
root.buildings[861]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 555903.1106106143, 1825050.3707655345, 0, 3
root.buildings[862]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 556010.3744921851, 1826931.496561968, 0, 5
root.buildings[863]( parameter = 0.0, capacityOfMosquitoes = 63.0 ), 554921.732405326, 1825857.4126099395, 2, 3
root.buildings[864]( parameter = 0.0, capacityOfMosquitoes = 120.0 ), 555811.2569102015, 1824763.2600859378, 1, 3
root.buildings[865]( parameter = 0.0, capacityOfMosquitoes = 58.0 ), 554620.6372520464, 1826820.2598649235, 0, 5
root.buildings[866]( parameter = 0.0, capacityOfMosquitoes = 108.0 ), 554351.1642897244, 1825416.965647497, 1, 2
root.buildings[867]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 554927.1000617829, 1825880.7749139846, 3, 3
root.buildings[868]( parameter = 0.0, capacityOfMosquitoes = 40.0 ), 555760.9752180377, 1826952.1732732872, 1, 3
root.buildings[869]( parameter = 0.0, capacityOfMosquitoes = 23.0 ), 555471.193622642, 1826501.2030311283, 1, 2
root.buildings[870]( parameter = 0.0, capacityOfMosquitoes = 26.0 ), 554558.3079294255, 1827600.5182424725, 1, 2
root.buildings[871]( parameter = 0.0, capacityOfMosquitoes = 50.0 ), 555278.7078251739, 1827485.526702357, 0, 2
root.buildings[872]( parameter = 0.0, capacityOfMosquitoes = 59.0 ), 555792.9043481443, 1826874.1092240328, 0, 7
root.buildings[873]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 556537.0330280672, 1825396.776688362, 0, 3
root.buildings[874]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 555558.026700465, 1826518.0127138698, 0, 5
root.buildings[875]( parameter = 0.0, capacityOfMosquitoes = 6.0 ), 554507.2040769752, 1825092.3339063278, 0, 3
root.buildings[876]( parameter = 0.0, capacityOfMosquitoes = 56.0 ), 555235.8830412588, 1827134.113490623, 1, 4
root.buildings[877]( parameter = 0.0, capacityOfMosquitoes = 128.0 ), 556470.0220389965, 1825239.5159099384, 0, 5
root.buildings[878]( parameter = 0.0, capacityOfMosquitoes = 64.0 ), 554606.9808342041, 1825198.7271952154, 0, 3
root.buildings[879]( parameter = 0.0, capacityOfMosquitoes = 13.0 ), 555294.8194262384, 1827074.5604837204, 0, 3
root.buildings[880]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 555094.1691546674, 1824944.8462839215, 0, 2
root.buildings[881]( parameter = 0.0, capacityOfMosquitoes = 96.0 ), 556310.4306249238, 1824651.9313358255, 0, 3
root.buildings[882]( parameter = 0.0, capacityOfMosquitoes = 3.0 ), 555592.6076799041, 1827803.6943426796, 0, 5
root.buildings[883]( parameter = 0.0, capacityOfMosquitoes = 55.0 ), 555324.777539486, 1826612.155724495, 0, 3
root.buildings[884]( parameter = 0.0, capacityOfMosquitoes = 232.0 ), 555660.6097827812, 1827178.6806191204, 0, 3
root.buildings[885]( parameter = 0.0, capacityOfMosquitoes = 218.0 ), 555847.1585770566, 1826330.2066215456, 0, 2
root.buildings[886]( parameter = 0.0, capacityOfMosquitoes = 33.0 ), 554717.2598505322, 1827768.0920515289, 0, 5
root.buildings[887]( parameter = 0.0, capacityOfMosquitoes = 15.0 ), 554623.811193313, 1827596.8140582484, 1, 2
root.buildings[888]( parameter = 0.0, capacityOfMosquitoes = 51.0 ), 555758.5794977149, 1825531.3249080253, 0, 4
root.buildings[889]( parameter = 0.0, capacityOfMosquitoes = 22.0 ), 555864.1178986223, 1825100.2028498356, 1, 5
root.buildings[890]( parameter = 0.0, capacityOfMosquitoes = 43.0 ), 555593.2959218121, 1826265.2380354542, 0, 4
root.buildings[891]( parameter = 0.0, capacityOfMosquitoes = 20.0 ), 556467.0952310989, 1825810.288696926, 0, 5
root.buildings[892]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 554489.0696812873, 1826068.668955663, 0, 2
root.buildings[893]( parameter = 0.0, capacityOfMosquitoes = 76.0 ), 554528.7597321238, 1826831.8730592162, 0, 3
root.buildings[894]( parameter = 0.0, capacityOfMosquitoes = 85.0 ), 555724.0110197278, 1825710.766797729, 2, 5
root.buildings[895]( parameter = 0.0, capacityOfMosquitoes = 30.0 ), 554901.9650588846, 1825873.2954419104, 3, 2
root.buildings[896]( parameter = 0.0, capacityOfMosquitoes = 54.0 ), 556030.0490562507, 1827368.8716993826, 1, 4
root.buildings[897]( parameter = 0.0, capacityOfMosquitoes = 75.0 ), 555165.7880878334, 1827867.581222341, 1, 2
root.buildings[898]( parameter = 0.0, capacityOfMosquitoes = 21.0 ), 556345.446829806, 1826861.8301196902, 0, 4
root.buildings[899]( parameter = 0.0, capacityOfMosquitoes = 24.0 ), 554242.876231157, 1827525.847069215, 0, 2
root.buildings[900]( parameter = 0.0, capacityOfMosquitoes = 23.0 ), 556405.6656425133, 1824324.900942867, 0, 6
root.buildings[901]( parameter = 0.0, capacityOfMosquitoes = 63.0 ), 555162.2138867594, 1826793.7051331373, 1, 5
root.buildings[902]( parameter = 0.0, capacityOfMosquitoes = 115.0 ), 555592.6651863552, 1826116.0146113143, 0, 5
root.buildings[903]( parameter = 0.0, capacityOfMosquitoes = 57.0 ), 555591.4396658184, 1824679.174874835, 0, 3
root.buildings[904]( parameter = 0.0, capacityOfMosquitoes = 54.0 ), 554941.8585431917, 1824355.3411444356, 0, 2
